"","V1","V2"
"1159",73,0.1482487539
"1160",8,0.326882604
"1161",50,0.1740963538
"1162",68,0.1749176638
"1163",69,0.1840449666
"1164",74,0.1739711166
"1165",57,0.1929207311
"1166",100,0.1994498678
"1167",40,0.1626201832
"1168",15,0.1769765327
"1169",86,0.3233042897
"1170",8,0.4151965924
"1171",26,0.3359988997
"1172",69,0.297769307
"1173",55,0.2214704541
"1174",8,0.1932084319
"1175",16,0.266071712
"1176",13,0.2014812608
"1177",8,0.4543514594
"1178",13,0.2115260264
"1179",48,0.2366220306
"1180",50,0.1319911447
"1181",8,0.2313685063
"1182",52,0.2705149757
"1183",79,0.1330725183
"1184",57,0.1929207311
"1185",73,0.2726752596
"1186",73,0.2292820422
"1187",50,0.266147494
"1188",8,0.4354183323
"1189",100,0.1767477566
"1190",86,0.2534377781
"1191",8,0.2263189982
"1192",89,0.2038946426
"1193",57,0.1929207311
"1194",55,0.2379264449
"1195",86,0.2665927498
"1196",23,0.2110431301
"1197",57,0.1929207311
"1198",8,0.3966179443
"1199",86,0.2195196221
"1200",5,0.1758307328
"1201",40,0.1316142995
"1202",46,0.1567696966
"1203",57,0.1929207311
"1204",8,0.3659271996
"1205",52,0.1989192313
"1206",69,0.1994542497
"1207",41,0.2944814857
"1208",75,0.2586828269
"1209",86,0.1755640495
"1210",50,0.2258067971
"1211",62,0.2565864655
"1212",56,0.2322068357
"1213",55,0.1258277823
"1214",8,0.2709764602
"1215",8,0.1342988673
"1216",2,0.2843183081
"1217",48,0.2325687752
"1218",8,0.3228901129
"1219",26,0.2226154573
"1220",73,0.1744822735
"1221",23,0.2274252193
"1222",8,0.2538509456
"1223",89,0.1721645503
"1224",73,0.2846683817
"1225",30,0.2098579338
"1226",73,0.2516746578
"1227",52,0.2545353733
"1228",8,0.2669068963
"1229",73,0.3400858398
"1230",40,0.243700208
"1231",21,0.1850930399
"1232",46,0.1258422018
"1233",13,0.1543584211
"1234",13,0.1663139524
"1235",81,0.1873000246
"1236",55,0.1934668127
"1237",8,0.3438136281
"1238",86,0.1844716378
"1239",8,0.3969227602
"1240",69,0.2846752406
"1241",26,0.3514973917
"1242",73,0.252696265
"1243",69,0.2839536236
"1244",52,0.1808268198
"1245",26,0.1830683395
"1246",8,0.2129076128
"1247",13,0.2520315998
"1248",68,0.2126939315
"1249",43,0.2095514774
"1250",59,0.2093353671
"1251",52,0.1788076344
"1252",57,0.1929207311
"1253",73,0.2274912709
"1254",57,0.1929207311
"1255",8,0.4280424862
"1256",8,0.3985051858
"1257",94,0.268017234
"1258",57,0.1929207311
"1259",2,0.2270704134
"1260",86,0.1970912976
"1261",9,0.222597245
"1262",73,0.2050242831
"1263",62,0.2034232003
"1264",8,0.3102232452
"1265",52,0.1778074456
"1266",2,0.3512362642
"1267",6,0.2455382054
"1268",59,0.2121060269
"1269",26,0.2554134265
"1270",26,0.2214085233
"1271",61,0.3228256646
"1272",69,0.197625935
"1273",61,0.455458772
"1274",72,0.1925993428
"1275",5,0.1969563079
"1276",57,0.1929207311
"1277",95,0.1727782493
"1278",62,0.4175379899
"1279",6,0.171478452
"1280",71,0.1715022505
"1281",23,0.1882917168
"1282",87,0.6194442419
"1283",87,0.2715957333
"1284",64,0.239943138
"1285",26,0.2123641355
"1286",98,0.2026247802
"1287",89,0.1563211953
"1288",89,0.2157495176
"1289",98,0.3238899663
"1290",64,0.120427885
"1291",86,0.2205018815
"1292",71,0.2926544738
"1293",87,0.250705272
"1294",68,0.1874210462
"1295",9,0.1895640178
"1296",9,0.2707490628
"1297",9,0.2161519011
"1298",26,0.2997421549
"1299",26,0.2940971133
"1300",66,0.172350741
"1301",57,0.1929207311
"1302",87,0.2769739628
"1303",57,0.1929207311
"1304",87,0.4423211473
"1305",26,0.4431146629
"1306",86,0.1370440692
"1307",69,0.22102776
"1308",13,0.2123646132
"1309",13,0.2988911588
"1310",87,0.2625906519
"1311",89,0.2059721645
"1312",90,0.2581489162
"1313",64,0.1574154806
"1314",87,0.4052767052
"1315",87,0.2142447378
"1316",69,0.2699090536
"1317",26,0.324471758
"1318",26,0.2492259959
"1319",71,0.3566655236
"1320",87,0.3628114523
"1321",87,0.4676753525
"1322",87,0.2564020846
"1323",26,0.2431495278
"1324",26,0.2679636371
"1325",87,0.4184243629
"1326",57,0.1929207311
"1327",51,0.2248448165
"1328",87,0.298468856
"1329",60,0.2871842994
"1330",87,0.2589351427
"1331",18,0.1400568088
"1332",87,0.2958481805
"1333",87,0.2494417379
"1334",13,0.230358798
"1335",87,0.5252495532
"1336",87,0.4233111011
"1337",87,0.2678427335
"1338",16,0.1832274929
"1339",13,0.3671685862
"1340",87,0.4642702485
"1341",87,0.1787993665
"1342",24,0.4324183441
"1343",24,0.5326830218
"1344",98,0.2506765139
"1345",70,0.274821778
"1346",87,0.2142421249
"1347",16,0.1544289001
"1348",69,0.1463535384
"1349",87,0.2029676567
"1350",37,0.2130435716
"1351",26,0.2409052998
"1352",26,0.2797632769
"1353",87,0.2628880926
"1354",71,0.2739770249
"1355",26,0.2582662742
"1356",26,0.26076879
"1357",26,0.2419709211
"1358",89,0.2395193118
"1359",71,0.2434322765
"1360",34,0.2266193665
"1361",87,0.3301000054
"1362",87,0.2346156728
"1363",16,0.1445679706
"1364",87,0.258309636
"1365",87,0.300715856
"1366",62,0.1975085227
"1367",87,0.4516698701
"1368",20,0.1663512947
"1369",57,0.3160573668
"1370",55,0.2092891433
"1371",87,0.3048267264
"1372",41,0.2346238084
"1373",89,0.1896178285
"1374",89,0.3296940998
"1375",87,0.1877692674
"1376",87,0.2399169006
"1377",87,0.179093012
"1378",71,0.5083440429
"1379",98,0.1696528313
"1380",57,0.1929207311
"1381",13,0.1839179116
"1382",26,0.1832692917
"1383",87,0.1927274839
"1384",18,0.2615534098
"1385",79,0.2738908052
"1386",2,0.3434775492
"1387",68,0.2992522575
"1388",88,0.2368130314
"1389",43,0.2107083193
"1390",27,0.472609689
"1391",26,0.2410388177
"1392",51,0.2366508684
"1393",27,0.3742448831
"1394",19,0.3010207057
"1395",68,0.3656365736
"1396",46,0.2286781836
"1397",79,0.2079850699
"1398",24,0.3577514086
"1399",2,0.4173586791
"1400",51,0.2818499861
"1401",68,0.1659637425
"1402",21,0.1877183991
"1403",21,0.3641516295
"1404",88,0.3313156737
"1405",21,0.3746226262
"1406",51,0.2374412917
"1407",27,0.441550386
"1408",88,0.2520352243
"1409",68,0.3145378015
"1410",20,0.2690667873
"1411",48,0.1638147035
"1412",61,0.1799328827
"1413",71,0.1901382098
"1414",56,0.2862264221
"1415",61,0.2604808455
"1416",20,0.2642733876
"1417",68,0.3774818029
"1418",74,0.2093960004
"1419",24,0.2703866478
"1420",88,0.2529144604
"1421",88,0.2600971336
"1422",68,0.4186984802
"1423",68,0.3824088865
"1424",20,0.218692624
"1425",68,0.2762701613
"1426",20,0.1540660543
"1427",79,0.3684843333
"1428",68,0.3596317274
"1429",66,0.216331697
"1430",68,0.2219522306
"1431",2,0.3364956649
"1432",24,0.4510772989
"1433",68,0.2514690263
"1434",68,0.2736979846
"1435",88,0.26453014
"1436",71,0.2717194477
"1437",20,0.3411714068
"1438",21,0.3420819635
"1439",66,0.1849185801
"1440",20,0.3415534144
"1441",20,0.1808292722
"1442",26,0.4469493665
"1443",68,0.3085528
"1444",21,0.2296816563
"1445",27,0.2409519298
"1446",88,0.321115215
"1447",79,0.266235342
"1448",68,0.3240610116
"1449",88,0.3313156737
"1450",68,0.3888918131
"1451",21,0.242194209
"1452",61,0.2867238547
"1453",39,0.2079526985
"1454",27,0.1508000317
"1455",79,0.4214645403
"1456",42,0.230446415
"1457",69,0.3513750662
"1458",68,0.3006143276
"1459",68,0.482472254
"1460",27,0.2786305375
"1461",69,0.2328915524
"1462",51,0.1793568041
"1463",21,0.2528216988
"1464",75,0.6660230413
"1465",86,0.2598493602
"1466",43,0.2816037161
"1467",48,0.3002706987
"1468",58,0.2384675541
"1469",20,0.2565837976
"1470",68,0.2272550344
"1471",79,0.2671966624
"1472",88,0.3799977658
"1473",20,0.2946989305
"1474",21,0.2902187442
"1475",27,0.7873010267
"1476",20,0.1962539925
"1477",20,0.2278327555
"1478",89,0.2994417948
"1479",79,0.3415772548
"1480",68,0.4635504347
"1481",88,0.2451392094
"1482",23,0.252640467
"1483",86,0.2984699492
"1484",21,0.2562812495
"1485",68,0.2558897957
"1486",61,0.3748825835
"1487",51,0.1918220192
"1488",68,0.3694002382
"1489",68,0.2605803446
"1490",68,0.2378894016
"1491",68,0.2677890424
"1492",27,0.4096714214
"1493",61,0.2173664536
"1494",45,0.3889639395
"1495",95,0.2230712111
"1496",20,0.4148378188
"1497",2,0.4227289794
"1498",57,0.3549904821
"1499",43,0.1820439806
"1500",20,0.1707723268
"1501",21,0.2820933405
"1502",20,0.2929554456
"1503",51,0.4067981218
"1504",20,0.2401766993
"1505",71,0.3876142126
"1506",21,0.3669723394
"1507",68,0.2752133382
"1508",41,0.3608540418
"1509",51,0.3303554293
"1510",26,0.3016298691
"1511",51,0.4044083706
"1512",98,0.2447210766
"1513",98,0.2892126367
"1514",51,0.4675660264
"1515",13,0.2839452111
"1516",9,0.2534134807
"1517",18,0.1548804582
"1518",86,0.258605903
"1519",89,0.3160319781
"1520",89,0.2292791992
"1521",45,0.4007612409
"1522",41,0.3778137244
"1523",98,0.4308636883
"1524",41,0.2133181607
"1525",73,0.2836341777
"1526",98,0.2829917863
"1527",21,0.3476729851
"1528",42,0.2173718773
"1529",98,0.2702885663
"1530",86,0.2074716844
"1531",51,0.2429694303
"1532",70,0.435269575
"1533",42,0.189945752
"1534",79,0.3370463391
"1535",74,0.3325265818
"1536",51,0.3693227353
"1537",98,0.2359930538
"1538",89,0.185732247
"1539",98,0.3064911525
"1540",42,0.2950886284
"1541",21,0.2114765839
"1542",79,0.4149143759
"1543",89,0.348483055
"1544",79,0.4500188835
"1545",70,0.3640539421
"1546",85,0.2988389249
"1547",68,0.2469976843
"1548",89,0.2887483029
"1549",70,0.282943003
"1550",79,0.2531366742
"1551",70,0.2183878317
"1552",57,0.1929207311
"1553",48,0.2438435468
"1554",98,0.2382095909
"1555",72,0.1945147904
"1556",9,0.2480321966
"1557",79,0.180684847
"1558",74,0.2743824994
"1559",87,0.2585749979
"1560",68,0.3661660565
"1561",98,0.3453738191
"1562",56,0.292811557
"1563",79,0.2373633512
"1564",72,0.3772942512
"1565",48,0.2540989116
"1566",89,0.4604212314
"1567",55,0.2644503342
"1568",41,0.1814010123
"1569",68,0.2558897957
"1570",13,0.2251607238
"1571",9,0.1876768673
"1572",48,0.1882855055
"1573",42,0.1725455641
"1574",55,0.2338802319
"1575",98,0.3379316995
"1576",21,0.2277166035
"1577",41,0.5601543023
"1578",18,0.2997978722
"1579",79,0.6240082985
"1580",13,0.2192675455
"1581",41,0.2838162594
"1582",37,0.3562387833
"1583",98,0.2532372159
"1584",70,0.2891698818
"1585",40,0.3084492905
"1586",70,0.2926864759
"1587",70,0.2631546043
"1588",70,0.2273834369
"1589",68,0.3339719741
"1590",68,0.4369493823
"1591",89,0.2561665854
"1592",89,0.2679022269
"1593",57,0.1929207311
"1594",72,0.3963509923
"1595",72,0.2688844653
"1596",71,0.2595699669
"1597",4,0.2671272081
"1598",74,0.2047370342
"1599",45,0.1903954491
"1600",74,0.2691615699
"1601",98,0.3445979203
"1602",16,0.175148423
"1603",68,0.2959302097
"1604",13,0.4047745186
"1605",57,0.1929207311
"1606",89,0.230884909
"1607",13,0.3436126124
"1608",18,0.2538318142
"1609",86,0.2149858235
"1610",41,0.2033649027
"1611",89,0.3845304481
"1612",72,0.3047834392
"1613",48,0.2236636793
"1614",70,0.4201881444
"1615",26,0.2573980263
"1616",30,0.2705269338
"1617",98,0.2898019484
"1618",70,0.3373078629
"1619",9,0.2932516352
"1620",73,0.539909349
"1621",98,0.3206694279
"1622",26,0.2371890445
"1623",51,0.2643039011
"1624",89,0.3323750279
"1625",68,0.3519110919
"1626",89,0.3116611257
"1627",74,0.1788108132
"1628",68,0.21159289
"1629",89,0.2176488847
"1630",70,0.2586322291
"1631",68,0.2568806278
"1632",6,0.1910889457
"1633",5,0.4158339883
"1634",98,0.4333810082
"1635",68,0.2699065543
"1636",74,0.2788610427
"1637",55,0.2298962992
"1638",71,0.2541115803
"1639",68,0.2699065543
"1640",56,0.3510711034
"1641",79,0.2831742707
"1642",55,0.2092891433
"1643",61,0.2682952201
"1644",72,0.3141791637
"1645",72,0.289479947
"1646",97,0.2356519268
"1647",89,0.294752436
"1648",18,0.2209810826
"1649",70,0.2764466812
"1650",98,0.4214658181
"1651",18,0.2276928719
"1652",68,0.3027913098
"1653",68,0.2779092031
"1654",98,0.3794086675
"1655",4,0.2285133334
"1656",20,0.1567926039
"1657",13,0.2233628746
"1658",68,0.3620235042
"1659",57,0.1929207311
"1660",70,0.3303608451
"1661",35,0.2369683818
"1662",89,0.4069749512
"1663",63,0.260767631
"1664",86,0.2638245359
"1665",16,0.3450783893
"1666",79,0.3742847394
"1667",41,0.4057430479
"1668",79,0.4006005403
"1669",61,0.2445627887
"1670",97,0.5161283021
"1671",98,0.368333644
"1672",89,0.370399375
"1673",18,0.4164919823
"1674",74,0.2179304575
"1675",98,0.3299905188
"1676",68,0.2055893017
"1677",68,0.236949764
"1678",98,0.4498445906
"1679",42,0.2705953296
"1680",21,0.4006639516
"1681",89,0.2584351598
"1682",48,0.2810373009
"1683",70,0.5245039111
"1684",79,0.2481816077
"1685",89,0.349693279
"1686",88,0.2864819456
"1687",70,0.3521168963
"1688",13,0.3019768732
"1689",41,0.49552106
"1690",9,0.4083247105
"1691",68,0.2838787691
"1692",64,0.217609143
"1693",98,0.3151775724
"1694",48,0.1945285615
"1695",74,0.2885698415
"1696",40,0.2231870567
"1697",57,0.1929207311
"1698",98,0.2382095909
"1699",13,0.3489672807
"1700",41,0.3608540418
"1701",45,0.2028910068
"1702",51,0.2814032783
"1703",45,0.2725757587
"1704",79,0.2323719381
"1705",62,0.2202012642
"1706",41,0.1898187945
"1707",51,0.360014083
"1708",98,0.2791736302
"1709",41,0.2838162594
"1710",79,0.4046122762
"1711",98,0.5070659979
"1712",18,0.165906427
"1713",79,0.2659239487
"1714",79,0.198670294
"1715",66,0.1545027807
"1716",70,0.2229219536
"1717",42,0.2369863887
"1718",86,0.2132250367
"1719",99,0.2163120399
"1720",89,0.1911085957
"1721",89,0.3556041593
"1722",74,0.3395191421
"1723",21,0.1756715214
"1724",56,0.3830471472
"1725",48,0.2872065771
"1726",13,0.396767797
"1727",98,0.2586768209
"1728",13,0.1988467825
"1729",70,0.2029084637
"1730",51,0.4100700409
"1731",98,0.2478440632
"1732",70,0.2994065061
"1733",68,0.2263331261
"1734",51,0.3960147352
"1735",55,0.250535932
"1736",18,0.2131662593
"1737",7,0.2429826214
"1738",5,0.2476123498
"1739",35,0.3065810281
"1740",74,0.1930498716
"1741",89,0.274128235
"1742",98,0.2994541693
"1743",42,0.2938857837
"1744",68,0.2515900475
"1745",89,0.4443863668
"1746",68,0.3009788824
"1747",62,0.2024267349
"1748",71,0.2038882956
"1749",64,0.2129386412
"1750",62,0.3221521288
"1751",95,0.3311760434
"1752",62,0.286208595
"1753",55,0.2376506273
"1754",9,0.2231798322
"1755",71,0.4231397289
"1756",64,0.4574808574
"1757",89,0.2381073282
"1758",23,0.2544228432
"1759",95,0.3100473967
"1760",71,0.3181548517
"1761",69,0.2074227375
"1762",57,0.1929207311
"1763",95,0.2036223236
"1764",9,0.2645392477
"1765",68,0.2187706848
"1766",9,0.4833252214
"1767",85,0.2716289334
"1768",71,0.3649349096
"1769",86,0.2981672945
"1770",71,0.1704781839
"1771",62,0.6206298525
"1772",72,0.2426883526
"1773",71,0.1796899816
"1774",36,0.1819272135
"1775",71,0.2263327987
"1776",10,0.2933221404
"1777",9,0.3552305742
"1778",86,0.3494105466
"1779",62,0.6418825612
"1780",95,0.2482609517
"1781",71,0.3463284846
"1782",71,0.3972776346
"1783",71,0.4772985197
"1784",9,0.3381334151
"1785",66,0.3474114714
"1786",64,0.2898037697
"1787",71,0.3649349096
"1788",9,0.2954706312
"1789",71,0.3795222587
"1790",9,0.49492173
"1791",9,0.3046672215
"1792",79,0.4847148414
"1793",71,0.401465717
"1794",16,0.3299282018
"1795",95,0.5798623781
"1796",10,0.3293558171
"1797",59,0.3496413879
"1798",71,0.1945430595
"1799",41,0.2488398403
"1800",89,0.2274189269
"1801",62,0.3294486359
"1802",74,0.3576246939
"1803",71,0.2842154394
"1804",95,0.3915602162
"1805",9,0.4199732814
"1806",36,0.3997962376
"1807",86,0.360765098
"1808",79,0.2212175611
"1809",72,0.3953246737
"1810",79,0.6071304047
"1811",62,0.2788852832
"1812",9,0.4451042968
"1813",95,0.3456405664
"1814",71,0.3966063463
"1815",6,0.2424039831
"1816",6,0.3182621957
"1817",71,0.2256420015
"1818",41,0.3238712789
"1819",57,0.1929207311
"1820",51,0.3305287166
"1821",55,0.1753319461
"1822",60,0.5117781818
"1823",36,0.3634891378
"1824",57,0.1929207311
"1825",72,0.2912765778
"1826",95,0.3695934574
"1827",18,0.2865912923
"1828",59,0.3517893354
"1829",71,0.4612220507
"1830",71,0.2166094172
"1831",18,0.2384657208
"1832",74,0.1761983693
"1833",57,0.1929207311
"1834",9,0.4343929173
"1835",86,0.3002190115
"1836",89,0.2825634718
"1837",95,0.3085138916
"1838",71,0.4883625391
"1839",98,0.2829917863
"1840",95,0.2688564334
"1841",79,0.2431733358
"1842",57,0.1929207311
"1843",73,0.2036515945
"1844",55,0.2450362159
"1845",71,0.1951822247
"1846",57,0.1929207311
"1847",6,0.3683342137
"1848",64,0.1980800178
"1849",71,0.2961687309
"1850",71,0.2652679964
"1851",69,0.3014576196
"1852",18,0.321014221
"1853",3,0.4191110603
"1854",95,0.4477603655
"1855",74,0.3559121992
"1856",71,0.2175187115
"1857",71,0.2369701533
"1858",55,0.2858571806
"1859",71,0.1959904127
"1860",9,0.297717483
"1861",89,0.2246523753
"1862",62,0.2532726541
"1863",71,0.7347556383
"1864",57,0.4686280502
"1865",57,0.4686280502
"1866",95,0.2896885534
"1867",57,0.4686280502
"1868",57,0.3214819073
"1869",75,0.432440108
"1870",57,0.4686280502
"1871",95,0.5581443551
"1872",95,0.4107583074
"1873",57,0.4686280502
"1874",95,0.5993896975
"1875",57,0.4686280502
"1876",57,0.4686280502
"1877",95,0.6246656337
"1878",57,0.4686280502
"1879",57,0.4686280502
"1880",95,0.5456666268
"1881",57,0.4686280502
"1882",57,0.4686280502
"1883",60,0.2545146154
"1884",95,0.4305239215
"1885",95,0.65858732
"1886",95,0.4948190567
"1887",95,0.5325111046
"1888",57,0.4686280502
"1889",57,0.4686280502
"1890",95,0.4864918502
"1891",57,0.4686280502
"1892",95,0.5066662201
"1893",95,0.7645760621
"1894",95,0.4421731771
"1895",57,0.4686280502
"1896",95,0.4947437273
"1897",95,0.5479201074
"1898",95,0.5084258682
"1899",95,0.7599375729
"1900",95,0.5930586573
"1901",57,0.4686280502
"1902",95,0.4935186464
"1903",57,0.4686280502
"1904",57,0.4686280502
"1905",95,0.4688591552
"1906",57,0.4686280502
"1907",57,0.4686280502
"1908",57,0.4686280502
"1909",95,0.4789816139
"1910",57,0.4686280502
"1911",71,0.335231772
"1912",57,0.4686280502
"1913",95,0.3531830781
"1914",95,0.4737044035
"1915",57,0.4686280502
"1916",57,0.4686280502
"1917",95,0.704581863
"1918",57,0.4686280502
"1919",95,0.6545491135
"1920",57,0.1929207311
"1921",57,0.4686280502
"1922",57,0.4686280502
"1923",57,0.4686280502
"1924",71,0.3595329508
"1925",57,0.4686280502
"1926",57,0.4686280502
"1927",57,0.3970461774
"1928",57,0.4686280502
"1929",95,0.7383178274
"1930",57,0.4686280502
"1931",57,0.4686280502
"1932",95,0.6193629239
"1933",57,0.4686280502
"1934",57,0.4686280502
"1935",57,0.4686280502
"1936",90,0.3242010263
"1937",57,0.4686280502
"1938",57,0.4686280502
"1939",95,0.4518250514
"1940",95,0.7897959624
"1941",61,0.228800636
"1942",71,0.3373037156
"1943",99,0.2288364372
"1944",71,0.3155088922
"1945",57,0.4686280502
"1946",75,0.3080462283
"1947",57,0.4686280502
"1948",57,0.4686280502
"1949",95,0.5190455394
"1950",57,0.4686280502
"1951",57,0.4686280502
"1952",95,0.2372212965
"1953",57,0.4686280502
"1954",95,0.4586659331
"1955",95,0.7754362107
"1956",95,0.4002879568
"1957",57,0.4686280502
"1958",99,0.2759098786
"1959",95,0.6274542519
"1960",57,0.4686280502
"1961",57,0.4686280502
"1962",95,0.6246855136
"1963",57,0.4686280502
"1964",57,0.4686280502
"1965",95,0.7861260178
"1966",57,0.4686280502
"1967",57,0.4686280502
"1968",95,0.3768507841
"1969",57,0.4686280502
"1970",57,0.4686280502
"1971",95,0.4566749471
"1972",95,0.723850685
"1973",57,0.4686280502
"1974",95,0.586524299
"1975",74,0.3195793743
"1976",95,0.5784956746
"1977",57,0.4686280502
"1978",57,0.4686280502
"1979",95,0.5256908303
"1980",95,0.3706502521
"1981",95,0.660186617
"1982",57,0.3063575735
"1983",95,0.3718098231
"1984",95,0.4225905182
"1985",95,0.453053041
"1986",57,0.4686280502
"1987",57,0.4686280502
"1988",95,0.6863334869
"1989",57,0.4686280502
"1990",57,0.1929207311
"1991",57,0.4686280502
"1992",57,0.4686280502
"1993",95,0.6100537816
"1994",57,0.4686280502
"1995",57,0.4686280502
"1996",57,0.4686280502
"1997",57,0.4686280502
"1998",95,0.3527310955
"1999",57,0.4686280502
"2000",57,0.4686280502
"2001",57,0.4686280502
"2002",71,0.3608798472
"2003",95,0.3566164961
"2004",95,0.4165837522
"2005",95,0.534477281
"2006",95,0.7793229326
"2007",95,0.1931217058
"2008",57,0.4686280502
"2009",95,0.461836417
"2010",95,0.3547246499
"2011",57,0.4686280502
"2012",57,0.4686280502
"2013",95,0.6464543116
"2014",57,0.4686280502
"2015",57,0.4686280502
"2016",57,0.4686280502
"2017",57,0.4686280502
"2018",57,0.4686280502
"2019",95,0.5106811421
"2020",60,0.3095715184
"2021",74,0.210327861
